timeObserved,stationId,stationName,bright_sunshine
2020-06-28 08:00:00+00:00,06069,Foulum,0.2
2020-06-28 09:00:00+00:00,06069,Foulum,0.0
2020-06-28 10:00:00+00:00,06069,Foulum,0.0
2020-06-28 11:00:00+00:00,06069,Foulum,0.6
2020-06-28 12:00:00+00:00,06069,Foulum,5.9
2020-06-28 13:00:00+00:00,06069,Foulum,17.3
2020-06-28 14:00:00+00:00,06069,Foulum,28.9
2020-06-28 15:00:00+00:00,06069,Foulum,28.5
2020-06-28 16:00:00+00:00,06069,Foulum,41.8
2020-06-28 17:00:00+00:00,06069,Foulum,43.4
2020-06-28 18:00:00+00:00,06069,Foulum,51.0
2020-06-28 19:00:00+00:00,06069,Foulum,26.3
2020-06-28 20:00:00+00:00,06069,Foulum,0.0
2020-06-28 21:00:00+00:00,06069,Foulum,0.0
2020-06-28 22:00:00+00:00,06069,Foulum,0.0
2020-06-29 00:00:00.001000+02:00,06069,Foulum,6.3
2020-06-28 23:00:00+00:00,06069,Foulum,0.0
2020-06-29 00:00:00+00:00,06069,Foulum,0.0
2020-06-29 01:00:00+00:00,06069,Foulum,0.0
2020-06-29 02:00:00+00:00,06069,Foulum,0.0
2020-06-29 03:00:00+00:00,06069,Foulum,20.1
2020-06-29 04:00:00+00:00,06069,Foulum,55.7
2020-06-29 05:00:00+00:00,06069,Foulum,52.5
2020-06-29 06:00:00+00:00,06069,Foulum,50.1
2020-06-29 07:00:00+00:00,06069,Foulum,38.5
2020-06-29 08:00:00+00:00,06069,Foulum,31.7
2020-06-29 09:00:00+00:00,06069,Foulum,35.4
2020-06-29 10:00:00+00:00,06069,Foulum,23.9
2020-06-29 11:00:00+00:00,06069,Foulum,15.4
2020-06-29 12:00:00+00:00,06069,Foulum,11.7
2020-06-29 13:00:00+00:00,06069,Foulum,12.9
2020-06-29 14:00:00+00:00,06069,Foulum,13.2
2020-06-29 15:00:00+00:00,06069,Foulum,12.1
2020-06-29 16:00:00+00:00,06069,Foulum,6.3
2020-06-29 17:00:00+00:00,06069,Foulum,0.0
2020-06-29 18:00:00+00:00,06069,Foulum,0.1
2020-06-29 19:00:00+00:00,06069,Foulum,0.0
2020-06-29 20:00:00+00:00,06069,Foulum,0.0
2020-06-29 21:00:00+00:00,06069,Foulum,0.0
2020-06-29 22:00:00+00:00,06069,Foulum,0.0
2020-06-30 00:00:00.001000+02:00,06069,Foulum,3.2
2020-06-29 23:00:00+00:00,06069,Foulum,0.0
2020-06-30 00:00:00+00:00,06069,Foulum,0.0
2020-06-30 01:00:00+00:00,06069,Foulum,0.0
2020-06-30 02:00:00+00:00,06069,Foulum,0.0
2020-06-30 03:00:00+00:00,06069,Foulum,9.4
2020-06-30 04:00:00+00:00,06069,Foulum,13.5
2020-06-30 05:00:00+00:00,06069,Foulum,11.9
2020-06-30 06:00:00+00:00,06069,Foulum,3.8
2020-06-30 07:00:00+00:00,06069,Foulum,14.3
2020-06-30 08:00:00+00:00,06069,Foulum,5.2
2020-06-30 09:00:00+00:00,06069,Foulum,9.3
2020-06-30 10:00:00+00:00,06069,Foulum,6.6
2020-06-30 11:00:00+00:00,06069,Foulum,5.4
2020-06-30 12:00:00+00:00,06069,Foulum,9.4
2020-06-30 13:00:00+00:00,06069,Foulum,15.8
2020-06-30 14:00:00+00:00,06069,Foulum,15.5
2020-06-30 15:00:00+00:00,06069,Foulum,16.9
2020-06-30 16:00:00+00:00,06069,Foulum,11.9
2020-06-30 17:00:00+00:00,06069,Foulum,13.1
2020-06-30 18:00:00+00:00,06069,Foulum,17.2
2020-06-30 19:00:00+00:00,06069,Foulum,11.0
2020-06-30 20:00:00+00:00,06069,Foulum,0.0
2020-06-30 21:00:00+00:00,06069,Foulum,0.0
2020-06-30 22:00:00+00:00,06069,Foulum,0.0
2020-07-01 00:00:00.001000+02:00,06069,Foulum,3.7
2020-07-01 00:00:00.001000+02:00,06069,Foulum,162.7
2020-06-30 23:00:00+00:00,06069,Foulum,0.0
2020-07-01 00:00:00+00:00,06069,Foulum,0.0
2020-07-01 00:00:00+00:00,06069,Foulum,0.0
2020-07-01 01:00:00+00:00,06069,Foulum,0.0
2020-07-01 02:00:00+00:00,06069,Foulum,0.0
2020-07-01 03:00:00+00:00,06069,Foulum,4.3
2020-07-01 04:00:00+00:00,06069,Foulum,20.5
2020-07-01 05:00:00+00:00,06069,Foulum,30.7
2020-07-01 06:00:00+00:00,06069,Foulum,28.6
2020-07-01 07:00:00+00:00,06069,Foulum,25.9
2020-07-01 08:00:00+00:00,06069,Foulum,11.5
2020-07-01 09:00:00+00:00,06069,Foulum,6.8
2020-07-01 10:00:00+00:00,06069,Foulum,4.1
2020-07-01 11:00:00+00:00,06069,Foulum,5.7
2020-07-01 12:00:00+00:00,06069,Foulum,4.3
2020-07-01 13:00:00+00:00,06069,Foulum,6.9
2020-07-01 14:00:00+00:00,06069,Foulum,4.8
2020-07-01 15:00:00+00:00,06069,Foulum,4.4
2020-07-01 16:00:00+00:00,06069,Foulum,8.7
2020-07-01 17:00:00+00:00,06069,Foulum,7.9
2020-07-01 18:00:00+00:00,06069,Foulum,30.2
2020-07-01 19:00:00+00:00,06069,Foulum,17.0
2020-07-01 20:00:00+00:00,06069,Foulum,0.0
2020-07-01 21:00:00+00:00,06069,Foulum,0.0
2020-07-01 22:00:00+00:00,06069,Foulum,0.0
2020-07-02 00:00:00.001000+02:00,06069,Foulum,10.3
2020-07-01 23:00:00+00:00,06069,Foulum,0.0
2020-07-02 00:00:00+00:00,06069,Foulum,0.0
2020-07-02 01:00:00+00:00,06069,Foulum,0.0
2020-07-02 02:00:00+00:00,06069,Foulum,0.0
2020-07-02 03:00:00+00:00,06069,Foulum,19.2
2020-07-02 04:00:00+00:00,06069,Foulum,38.1
2020-07-02 05:00:00+00:00,06069,Foulum,37.1
2020-07-02 06:00:00+00:00,06069,Foulum,49.5
2020-07-02 07:00:00+00:00,06069,Foulum,36.3
2020-07-02 08:00:00+00:00,06069,Foulum,32.6
2020-07-02 09:00:00+00:00,06069,Foulum,37.9
2020-07-02 10:00:00+00:00,06069,Foulum,35.1
2020-07-02 11:00:00+00:00,06069,Foulum,39.6
2020-07-02 12:00:00+00:00,06069,Foulum,35.4
2020-07-02 13:00:00+00:00,06069,Foulum,35.2
2020-07-02 14:00:00+00:00,06069,Foulum,41.5
2020-07-02 15:00:00+00:00,06069,Foulum,38.1
2020-07-02 16:00:00+00:00,06069,Foulum,39.7
2020-07-02 17:00:00+00:00,06069,Foulum,34.3
2020-07-02 18:00:00+00:00,06069,Foulum,46.0
2020-07-02 19:00:00+00:00,06069,Foulum,19.9
2020-07-02 20:00:00+00:00,06069,Foulum,0.0
2020-07-02 21:00:00+00:00,06069,Foulum,0.0
2020-07-02 22:00:00+00:00,06069,Foulum,0.0
2020-07-03 00:00:00.001000+02:00,06069,Foulum,1.8
2020-07-02 23:00:00+00:00,06069,Foulum,0.0
2020-07-03 00:00:00+00:00,06069,Foulum,0.0
2020-07-03 01:00:00+00:00,06069,Foulum,0.0
2020-07-03 02:00:00+00:00,06069,Foulum,0.0
2020-07-03 03:00:00+00:00,06069,Foulum,6.1
2020-07-03 04:00:00+00:00,06069,Foulum,20.5
2020-07-03 05:00:00+00:00,06069,Foulum,23.4
2020-07-03 06:00:00+00:00,06069,Foulum,30.7
2020-07-03 07:00:00+00:00,06069,Foulum,9.6
2020-07-03 08:00:00+00:00,06069,Foulum,9.7
2020-07-03 09:00:00+00:00,06069,Foulum,3.4
2020-07-03 10:00:00+00:00,06069,Foulum,0.9
2020-07-03 11:00:00+00:00,06069,Foulum,3.0
2020-07-03 12:00:00+00:00,06069,Foulum,1.6
2020-07-03 13:00:00+00:00,06069,Foulum,0.8
2020-07-03 14:00:00+00:00,06069,Foulum,0.2
2020-07-03 15:00:00+00:00,06069,Foulum,0.0
2020-07-03 16:00:00+00:00,06069,Foulum,0.0
2020-07-03 17:00:00+00:00,06069,Foulum,0.2
2020-07-03 18:00:00+00:00,06069,Foulum,0.0
2020-07-03 19:00:00+00:00,06069,Foulum,0.0
2020-07-03 20:00:00+00:00,06069,Foulum,0.0
2020-07-03 21:00:00+00:00,06069,Foulum,0.0
2020-07-03 22:00:00+00:00,06069,Foulum,0.0
2020-07-04 00:00:00.001000+02:00,06069,Foulum,0.0
2020-07-03 23:00:00+00:00,06069,Foulum,0.0
2020-07-04 00:00:00+00:00,06069,Foulum,0.0
2020-07-04 01:00:00+00:00,06069,Foulum,0.0
2020-07-04 02:00:00+00:00,06069,Foulum,0.0
2020-07-04 03:00:00+00:00,06069,Foulum,0.0
2020-07-04 04:00:00+00:00,06069,Foulum,0.0
2020-07-04 05:00:00+00:00,06069,Foulum,0.0
2020-07-04 06:00:00+00:00,06069,Foulum,0.0
2020-07-04 07:00:00+00:00,06069,Foulum,0.1
2020-07-04 08:00:00+00:00,06069,Foulum,0.3
2020-07-04 09:00:00+00:00,06069,Foulum,0.2
2020-07-04 10:00:00+00:00,06069,Foulum,0.0
2020-07-04 11:00:00+00:00,06069,Foulum,0.0
2020-07-04 12:00:00+00:00,06069,Foulum,0.0
2020-07-04 13:00:00+00:00,06069,Foulum,0.0
2020-07-04 14:00:00+00:00,06069,Foulum,0.0
2020-07-04 15:00:00+00:00,06069,Foulum,0.0
2020-07-04 16:00:00+00:00,06069,Foulum,0.8
2020-07-04 17:00:00+00:00,06069,Foulum,0.2
2020-07-04 18:00:00+00:00,06069,Foulum,0.0
2020-07-04 19:00:00+00:00,06069,Foulum,0.0
2020-07-04 20:00:00+00:00,06069,Foulum,0.0
2020-07-04 21:00:00+00:00,06069,Foulum,0.0
2020-07-04 22:00:00+00:00,06069,Foulum,0.0
2020-07-05 00:00:00.001000+02:00,06069,Foulum,2.4
2020-07-04 23:00:00+00:00,06069,Foulum,0.0
2020-07-05 00:00:00+00:00,06069,Foulum,0.0
2020-07-05 01:00:00+00:00,06069,Foulum,0.0
2020-07-05 02:00:00+00:00,06069,Foulum,0.0
2020-07-05 03:00:00+00:00,06069,Foulum,0.0
2020-07-05 04:00:00+00:00,06069,Foulum,0.0
2020-07-05 05:00:00+00:00,06069,Foulum,0.0
2020-07-05 06:00:00+00:00,06069,Foulum,0.0
2020-07-05 07:00:00+00:00,06069,Foulum,0.0
2020-07-05 08:00:00+00:00,06069,Foulum,0.1
2020-07-05 09:00:00+00:00,06069,Foulum,0.1
2020-07-05 10:00:00+00:00,06069,Foulum,5.2
2020-07-05 11:00:00+00:00,06069,Foulum,13.5
2020-07-05 12:00:00+00:00,06069,Foulum,20.7
2020-07-05 13:00:00+00:00,06069,Foulum,11.1
2020-07-05 14:00:00+00:00,06069,Foulum,8.8
2020-07-05 15:00:00+00:00,06069,Foulum,13.5
2020-07-05 16:00:00+00:00,06069,Foulum,22.0
2020-07-05 17:00:00+00:00,06069,Foulum,20.1
2020-07-05 18:00:00+00:00,06069,Foulum,24.0
2020-07-05 19:00:00+00:00,06069,Foulum,7.1
2020-07-05 20:00:00+00:00,06069,Foulum,0.0
2020-07-05 21:00:00+00:00,06069,Foulum,0.0
2020-07-05 22:00:00+00:00,06069,Foulum,0.0
2020-07-06 00:00:00.001000+02:00,06069,Foulum,6.4
2020-07-05 23:00:00+00:00,06069,Foulum,0.0
2020-07-06 00:00:00+00:00,06069,Foulum,0.0
2020-07-06 01:00:00+00:00,06069,Foulum,0.0
2020-07-06 02:00:00+00:00,06069,Foulum,0.0
2020-07-06 03:00:00+00:00,06069,Foulum,7.0
2020-07-06 04:00:00+00:00,06069,Foulum,27.7
2020-07-06 05:00:00+00:00,06069,Foulum,37.8
2020-07-06 06:00:00+00:00,06069,Foulum,31.6
2020-07-06 07:00:00+00:00,06069,Foulum,31.8
2020-07-06 08:00:00+00:00,06069,Foulum,27.8
2020-07-06 09:00:00+00:00,06069,Foulum,32.2
2020-07-06 10:00:00+00:00,06069,Foulum,16.9
2020-07-06 11:00:00+00:00,06069,Foulum,11.5
2020-07-06 12:00:00+00:00,06069,Foulum,8.5
2020-07-06 13:00:00+00:00,06069,Foulum,7.9
2020-07-06 14:00:00+00:00,06069,Foulum,13.5
2020-07-06 15:00:00+00:00,06069,Foulum,19.0
2020-07-06 16:00:00+00:00,06069,Foulum,36.5
2020-07-06 17:00:00+00:00,06069,Foulum,33.2
2020-07-06 18:00:00+00:00,06069,Foulum,25.4
2020-07-06 19:00:00+00:00,06069,Foulum,13.3
2020-07-06 20:00:00+00:00,06069,Foulum,0.0
2020-07-06 21:00:00+00:00,06069,Foulum,0.0
2020-07-06 22:00:00+00:00,06069,Foulum,0.0
2020-07-07 00:00:00.001000+02:00,06069,Foulum,6.1
2020-07-06 23:00:00+00:00,06069,Foulum,0.0
2020-07-07 00:00:00+00:00,06069,Foulum,0.0
2020-07-07 01:00:00+00:00,06069,Foulum,0.0
2020-07-07 02:00:00+00:00,06069,Foulum,0.0
2020-07-07 03:00:00+00:00,06069,Foulum,6.6
2020-07-07 04:00:00+00:00,06069,Foulum,15.3
2020-07-07 05:00:00+00:00,06069,Foulum,27.3
2020-07-07 06:00:00+00:00,06069,Foulum,9.0
2020-07-07 07:00:00+00:00,06069,Foulum,6.8
2020-07-07 08:00:00+00:00,06069,Foulum,12.9
2020-07-07 09:00:00+00:00,06069,Foulum,11.7
2020-07-07 10:00:00+00:00,06069,Foulum,20.9
2020-07-07 11:00:00+00:00,06069,Foulum,27.7
2020-07-07 12:00:00+00:00,06069,Foulum,24.3
2020-07-07 13:00:00+00:00,06069,Foulum,32.2
2020-07-07 14:00:00+00:00,06069,Foulum,21.0
2020-07-07 15:00:00+00:00,06069,Foulum,30.1
2020-07-07 16:00:00+00:00,06069,Foulum,34.7
2020-07-07 17:00:00+00:00,06069,Foulum,34.3
2020-07-07 18:00:00+00:00,06069,Foulum,28.6
2020-07-07 19:00:00+00:00,06069,Foulum,19.6
2020-07-07 20:00:00+00:00,06069,Foulum,0.0
2020-07-07 21:00:00+00:00,06069,Foulum,0.0
2020-07-07 22:00:00+00:00,06069,Foulum,0.0
2020-07-08 00:00:00.001000+02:00,06069,Foulum,8.0
2020-07-07 23:00:00+00:00,06069,Foulum,0.0
2020-07-08 00:00:00+00:00,06069,Foulum,0.0
2020-07-08 01:00:00+00:00,06069,Foulum,0.0
2020-07-08 02:00:00+00:00,06069,Foulum,0.0
2020-07-08 03:00:00+00:00,06069,Foulum,8.2
2020-07-08 04:00:00+00:00,06069,Foulum,26.5
2020-07-08 05:00:00+00:00,06069,Foulum,42.4
2020-07-08 06:00:00+00:00,06069,Foulum,33.3
2020-07-08 07:00:00+00:00,06069,Foulum,31.3
2020-07-08 08:00:00+00:00,06069,Foulum,23.3
2020-07-08 09:00:00+00:00,06069,Foulum,22.0
2020-07-08 10:00:00+00:00,06069,Foulum,21.4
2020-07-08 11:00:00+00:00,06069,Foulum,17.4
2020-07-08 12:00:00+00:00,06069,Foulum,20.9
2020-07-08 13:00:00+00:00,06069,Foulum,21.8
2020-07-08 14:00:00+00:00,06069,Foulum,29.7
2020-07-08 15:00:00+00:00,06069,Foulum,30.2
2020-07-08 16:00:00+00:00,06069,Foulum,35.0
2020-07-08 17:00:00+00:00,06069,Foulum,41.7
2020-07-08 18:00:00+00:00,06069,Foulum,48.7
2020-07-08 19:00:00+00:00,06069,Foulum,24.2
2020-07-08 20:00:00+00:00,06069,Foulum,0.0
2020-07-08 21:00:00+00:00,06069,Foulum,0.0
2020-07-08 22:00:00+00:00,06069,Foulum,0.0
2020-07-09 00:00:00.001000+02:00,06069,Foulum,11.9
2020-07-08 23:00:00+00:00,06069,Foulum,0.0
2020-07-09 00:00:00+00:00,06069,Foulum,0.0
2020-07-09 01:00:00+00:00,06069,Foulum,0.0
2020-07-09 02:00:00+00:00,06069,Foulum,0.0
2020-07-09 03:00:00+00:00,06069,Foulum,14.6
2020-07-09 04:00:00+00:00,06069,Foulum,56.4
2020-07-09 05:00:00+00:00,06069,Foulum,59.8
2020-07-09 06:00:00+00:00,06069,Foulum,52.5
2020-07-09 07:00:00+00:00,06069,Foulum,40.8
2020-07-09 08:00:00+00:00,06069,Foulum,43.4
2020-07-09 09:00:00+00:00,06069,Foulum,36.7
2020-07-09 10:00:00+00:00,06069,Foulum,38.4
2020-07-09 11:00:00+00:00,06069,Foulum,39.2
2020-07-09 12:00:00+00:00,06069,Foulum,38.1
2020-07-09 13:00:00+00:00,06069,Foulum,36.5
2020-07-09 14:00:00+00:00,06069,Foulum,42.2
2020-07-09 15:00:00+00:00,06069,Foulum,38.8
2020-07-09 16:00:00+00:00,06069,Foulum,41.9
2020-07-09 17:00:00+00:00,06069,Foulum,53.4
2020-07-09 18:00:00+00:00,06069,Foulum,58.3
2020-07-09 19:00:00+00:00,06069,Foulum,23.9
2020-07-09 20:00:00+00:00,06069,Foulum,0.0
2020-07-09 21:00:00+00:00,06069,Foulum,0.0
2020-07-09 22:00:00+00:00,06069,Foulum,0.0
2020-07-10 00:00:00.001000+02:00,06069,Foulum,6.8
2020-07-09 23:00:00+00:00,06069,Foulum,0.0
2020-07-10 00:00:00+00:00,06069,Foulum,0.0
2020-07-10 01:00:00+00:00,06069,Foulum,0.0
2020-07-10 02:00:00+00:00,06069,Foulum,0.0
2020-07-10 03:00:00+00:00,06069,Foulum,10.6
2020-07-10 04:00:00+00:00,06069,Foulum,57.1
2020-07-10 05:00:00+00:00,06069,Foulum,45.1
2020-07-10 06:00:00+00:00,06069,Foulum,41.0
2020-07-10 07:00:00+00:00,06069,Foulum,18.1
2020-07-10 08:00:00+00:00,06069,Foulum,26.6
2020-07-10 09:00:00+00:00,06069,Foulum,16.1
2020-07-10 10:00:00+00:00,06069,Foulum,18.9
2020-07-10 11:00:00+00:00,06069,Foulum,21.1
2020-07-10 12:00:00+00:00,06069,Foulum,7.8
2020-07-10 13:00:00+00:00,06069,Foulum,7.3
2020-07-10 14:00:00+00:00,06069,Foulum,14.6
2020-07-10 15:00:00+00:00,06069,Foulum,18.3
2020-07-10 16:00:00+00:00,06069,Foulum,24.0
2020-07-10 17:00:00+00:00,06069,Foulum,28.5
2020-07-10 18:00:00+00:00,06069,Foulum,33.6
2020-07-10 19:00:00+00:00,06069,Foulum,18.1
2020-07-10 20:00:00+00:00,06069,Foulum,0.0
2020-07-10 21:00:00+00:00,06069,Foulum,0.0
2020-07-10 22:00:00+00:00,06069,Foulum,0.0
2020-07-11 00:00:00.001000+02:00,06069,Foulum,9.9
2020-07-10 23:00:00+00:00,06069,Foulum,0.0
2020-07-11 00:00:00+00:00,06069,Foulum,0.0
2020-07-11 01:00:00+00:00,06069,Foulum,0.0
2020-07-11 02:00:00+00:00,06069,Foulum,0.0
2020-07-11 03:00:00+00:00,06069,Foulum,4.2
2020-07-11 04:00:00+00:00,06069,Foulum,40.9
2020-07-11 05:00:00+00:00,06069,Foulum,56.7
2020-07-11 06:00:00+00:00,06069,Foulum,39.3
2020-07-11 07:00:00+00:00,06069,Foulum,33.6
2020-07-11 08:00:00+00:00,06069,Foulum,32.0
2020-07-11 09:00:00+00:00,06069,Foulum,30.3
2020-07-11 10:00:00+00:00,06069,Foulum,34.3
2020-07-11 11:00:00+00:00,06069,Foulum,31.1
2020-07-11 12:00:00+00:00,06069,Foulum,24.6
2020-07-11 13:00:00+00:00,06069,Foulum,34.1
2020-07-11 14:00:00+00:00,06069,Foulum,38.4
2020-07-11 15:00:00+00:00,06069,Foulum,37.4
2020-07-11 16:00:00+00:00,06069,Foulum,38.0
2020-07-11 17:00:00+00:00,06069,Foulum,46.4
2020-07-11 18:00:00+00:00,06069,Foulum,53.0
2020-07-11 19:00:00+00:00,06069,Foulum,19.9
2020-07-11 20:00:00+00:00,06069,Foulum,0.0
2020-07-11 21:00:00+00:00,06069,Foulum,0.0
2020-07-11 22:00:00+00:00,06069,Foulum,0.0
2020-07-12 00:00:00.001000+02:00,06069,Foulum,3.8
2020-07-11 23:00:00+00:00,06069,Foulum,0.0
2020-07-12 00:00:00+00:00,06069,Foulum,0.0
2020-07-12 01:00:00+00:00,06069,Foulum,0.0
2020-07-12 02:00:00+00:00,06069,Foulum,0.0
2020-07-12 03:00:00+00:00,06069,Foulum,1.2
2020-07-12 04:00:00+00:00,06069,Foulum,13.5
2020-07-12 05:00:00+00:00,06069,Foulum,20.0
2020-07-12 06:00:00+00:00,06069,Foulum,33.3
2020-07-12 07:00:00+00:00,06069,Foulum,19.3
2020-07-12 08:00:00+00:00,06069,Foulum,15.9
2020-07-12 09:00:00+00:00,06069,Foulum,7.0
2020-07-12 10:00:00+00:00,06069,Foulum,4.8
2020-07-12 11:00:00+00:00,06069,Foulum,7.6
2020-07-12 12:00:00+00:00,06069,Foulum,8.9
2020-07-12 13:00:00+00:00,06069,Foulum,6.7
2020-07-12 14:00:00+00:00,06069,Foulum,6.6
2020-07-12 15:00:00+00:00,06069,Foulum,18.7
2020-07-12 16:00:00+00:00,06069,Foulum,12.9
2020-07-12 17:00:00+00:00,06069,Foulum,13.2
2020-07-12 18:00:00+00:00,06069,Foulum,29.8
2020-07-12 19:00:00+00:00,06069,Foulum,10.3
2020-07-12 20:00:00+00:00,06069,Foulum,0.0
2020-07-12 21:00:00+00:00,06069,Foulum,0.0
2020-07-12 22:00:00+00:00,06069,Foulum,0.0
2020-07-13 00:00:00.001000+02:00,06069,Foulum,4.8
2020-07-12 23:00:00+00:00,06069,Foulum,0.0
2020-07-13 00:00:00+00:00,06069,Foulum,0.0
2020-07-13 01:00:00+00:00,06069,Foulum,0.0
2020-07-13 02:00:00+00:00,06069,Foulum,0.0
2020-07-13 03:00:00+00:00,06069,Foulum,0.5
2020-07-13 04:00:00+00:00,06069,Foulum,2.2
2020-07-13 05:00:00+00:00,06069,Foulum,0.2
2020-07-13 06:00:00+00:00,06069,Foulum,1.0
2020-07-13 07:00:00+00:00,06069,Foulum,8.4
2020-07-13 08:00:00+00:00,06069,Foulum,12.8
2020-07-13 09:00:00+00:00,06069,Foulum,17.8
2020-07-13 10:00:00+00:00,06069,Foulum,18.5
2020-07-13 11:00:00+00:00,06069,Foulum,13.1
2020-07-13 12:00:00+00:00,06069,Foulum,21.2
2020-07-13 13:00:00+00:00,06069,Foulum,21.4
2020-07-13 14:00:00+00:00,06069,Foulum,36.4
2020-07-13 15:00:00+00:00,06069,Foulum,39.9
2020-07-13 16:00:00+00:00,06069,Foulum,24.2
2020-07-13 17:00:00+00:00,06069,Foulum,28.4
2020-07-13 18:00:00+00:00,06069,Foulum,24.1
2020-07-13 19:00:00+00:00,06069,Foulum,16.9
2020-07-13 20:00:00+00:00,06069,Foulum,0.0
2020-07-13 21:00:00+00:00,06069,Foulum,0.0
2020-07-13 22:00:00+00:00,06069,Foulum,0.0
2020-07-14 00:00:00.001000+02:00,06069,Foulum,1.4
2020-07-13 23:00:00+00:00,06069,Foulum,0.0
2020-07-14 00:00:00+00:00,06069,Foulum,0.0
2020-07-14 01:00:00+00:00,06069,Foulum,0.0
2020-07-14 02:00:00+00:00,06069,Foulum,0.0
2020-07-14 03:00:00+00:00,06069,Foulum,0.0
2020-07-14 04:00:00+00:00,06069,Foulum,0.0
2020-07-14 05:00:00+00:00,06069,Foulum,0.0
2020-07-14 06:00:00+00:00,06069,Foulum,0.0
2020-07-14 07:00:00+00:00,06069,Foulum,0.0
2020-07-14 08:00:00+00:00,06069,Foulum,0.0
2020-07-14 09:00:00+00:00,06069,Foulum,0.0
2020-07-14 10:00:00+00:00,06069,Foulum,0.0
2020-07-14 11:00:00+00:00,06069,Foulum,0.5
2020-07-14 12:00:00+00:00,06069,Foulum,1.7
2020-07-14 13:00:00+00:00,06069,Foulum,4.3
2020-07-14 14:00:00+00:00,06069,Foulum,9.5
2020-07-14 15:00:00+00:00,06069,Foulum,17.0
2020-07-14 16:00:00+00:00,06069,Foulum,4.6
2020-07-14 17:00:00+00:00,06069,Foulum,7.0
2020-07-14 18:00:00+00:00,06069,Foulum,25.8
2020-07-14 19:00:00+00:00,06069,Foulum,13.5
2020-07-14 20:00:00+00:00,06069,Foulum,0.0
2020-07-14 21:00:00+00:00,06069,Foulum,0.0
2020-07-14 22:00:00+00:00,06069,Foulum,0.0
2020-07-15 00:00:00.001000+02:00,06069,Foulum,2.8
2020-07-14 23:00:00+00:00,06069,Foulum,0.0
2020-07-15 00:00:00+00:00,06069,Foulum,0.0
2020-07-15 01:00:00+00:00,06069,Foulum,0.0
2020-07-15 02:00:00+00:00,06069,Foulum,0.0
2020-07-15 03:00:00+00:00,06069,Foulum,0.2
2020-07-15 04:00:00+00:00,06069,Foulum,6.9
2020-07-15 05:00:00+00:00,06069,Foulum,9.8
2020-07-15 06:00:00+00:00,06069,Foulum,3.1
2020-07-15 07:00:00+00:00,06069,Foulum,6.2
2020-07-15 08:00:00+00:00,06069,Foulum,15.2
2020-07-15 09:00:00+00:00,06069,Foulum,9.6
2020-07-15 10:00:00+00:00,06069,Foulum,15.4
2020-07-15 11:00:00+00:00,06069,Foulum,4.6
2020-07-15 12:00:00+00:00,06069,Foulum,9.0
2020-07-15 13:00:00+00:00,06069,Foulum,10.4
2020-07-15 14:00:00+00:00,06069,Foulum,3.1
2020-07-15 15:00:00+00:00,06069,Foulum,2.9
2020-07-15 16:00:00+00:00,06069,Foulum,8.1
2020-07-15 17:00:00+00:00,06069,Foulum,13.3
2020-07-15 18:00:00+00:00,06069,Foulum,35.1
2020-07-15 19:00:00+00:00,06069,Foulum,15.9
2020-07-15 20:00:00+00:00,06069,Foulum,0.0
2020-07-15 21:00:00+00:00,06069,Foulum,0.0
2020-07-15 22:00:00+00:00,06069,Foulum,0.0
2020-07-16 00:00:00.001000+02:00,06069,Foulum,7.8
2020-07-15 23:00:00+00:00,06069,Foulum,0.0
2020-07-16 00:00:00+00:00,06069,Foulum,0.0
2020-07-16 01:00:00+00:00,06069,Foulum,0.0
2020-07-16 02:00:00+00:00,06069,Foulum,0.0
2020-07-16 03:00:00+00:00,06069,Foulum,14.2
2020-07-16 04:00:00+00:00,06069,Foulum,24.0
2020-07-16 05:00:00+00:00,06069,Foulum,16.8
2020-07-16 06:00:00+00:00,06069,Foulum,26.7
2020-07-16 07:00:00+00:00,06069,Foulum,25.9
2020-07-16 08:00:00+00:00,06069,Foulum,32.4
2020-07-16 09:00:00+00:00,06069,Foulum,29.7
2020-07-16 10:00:00+00:00,06069,Foulum,27.5
2020-07-16 11:00:00+00:00,06069,Foulum,23.6
2020-07-16 12:00:00+00:00,06069,Foulum,13.9
2020-07-16 13:00:00+00:00,06069,Foulum,20.0
2020-07-16 14:00:00+00:00,06069,Foulum,27.1
2020-07-16 15:00:00+00:00,06069,Foulum,52.3
2020-07-16 16:00:00+00:00,06069,Foulum,24.4
2020-07-16 17:00:00+00:00,06069,Foulum,42.6
2020-07-16 18:00:00+00:00,06069,Foulum,53.9
2020-07-16 19:00:00+00:00,06069,Foulum,15.9
2020-07-16 20:00:00+00:00,06069,Foulum,0.0
2020-07-16 21:00:00+00:00,06069,Foulum,0.0
2020-07-16 22:00:00+00:00,06069,Foulum,0.0
2020-07-17 00:00:00.001000+02:00,06069,Foulum,6.7
2020-07-16 23:00:00+00:00,06069,Foulum,0.0
2020-07-17 00:00:00+00:00,06069,Foulum,0.0
2020-07-17 01:00:00+00:00,06069,Foulum,0.0
2020-07-17 02:00:00+00:00,06069,Foulum,0.0
2020-07-17 03:00:00+00:00,06069,Foulum,2.7
2020-07-17 04:00:00+00:00,06069,Foulum,23.0
2020-07-17 05:00:00+00:00,06069,Foulum,30.3
2020-07-17 06:00:00+00:00,06069,Foulum,47.2
2020-07-17 07:00:00+00:00,06069,Foulum,36.5
2020-07-17 08:00:00+00:00,06069,Foulum,38.0
2020-07-17 09:00:00+00:00,06069,Foulum,25.4
